Long/Short	Symbol	Shares	Entry Signal	Entry Bar	Entry Date	Entry Price	Exit Signal	Exit Bar	Exit Date	Exit Price	% Change	Net Profit	Bars Held	Profit/Bar	Cum Profit	MAE	MAE %	MFE	MFE %
Длинная	RTS_M1_2008_2015	1	Long pos 1	74552	05.08.2013 16:30	132860	close1 by tp	74554	05.08.2013 17:00	133110	0,19	250	2	125	454161,888	-90	-0,07%	320	0,24%
Длинная	RTS_M1_2008_2015	2	Long pos 2	74552	05.08.2013 16:30	132860	Close by trail	74557	05.08.2013 17:45	132651,636	-0,16	-416,728	5	-83,3456	453745,16	-208,364	-0,16%	320	0,24%
Длинная	RTS_M1_2008_2015	1	Long pos 1	74724	08.08.2013 17:30	129690	close1 by tp	74728	08.08.2013 18:30	129880	0,15	190	4	47,5	453935,16	-170	-0,13%	250	0,19%
Длинная	RTS_M1_2008_2015	2	Long pos 2	74724	08.08.2013 17:30	129690	Close by trail	74750	09.08.2013 10:00	130535,667	0,65	1691,334	26	65,05131	455626,494	-170	-0,13%	845,667	0,65%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74775	09.08.2013 16:15	130700	close1 by sl	74778	09.08.2013 17:00	131690	-0,76	-990	3	-330	454636,494	-990	-0,76%	90	0,07%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74775	09.08.2013 16:15	130700	close2 by sl	74778	09.08.2013 17:00	131690	-0,76	-1980	3	-660	452656,494	-990	-0,76%	90	0,07%
Длинная	RTS_M1_2008_2015	1	Long pos 1	74810	12.08.2013 11:00	132100	close1 by tp	74837	12.08.2013 17:45	131980	-0,09	-120	27	-4,44444	452536,494	-900	-0,68%	400	0,30%
Длинная	RTS_M1_2008_2015	2	Long pos 2	74810	12.08.2013 11:00	132100	Close by trail	74883	13.08.2013 15:15	133207,201	0,84	2214,402	73	30,33427	454750,896	-900	-0,68%	1690	1,28%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74844	12.08.2013 19:30	132260	close1 by tp	74855	12.08.2013 22:15	132070	0,14	190	11	17,27273	454940,896	-100	-0,08%	220	0,17%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74844	12.08.2013 19:30	132260	Close by trail	74862	13.08.2013 10:00	132377,298	-0,09	-234,596	18	-13,03311	454706,3	-117,298	-0,09%	220	0,17%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74865	13.08.2013 10:45	132740	close1 by sl	74870	13.08.2013 12:00	133740	-0,75	-1000	5	-200	453706,3	-1000	-0,75%	190	0,14%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74865	13.08.2013 10:45	132740	close2 by sl	74870	13.08.2013 12:00	133740	-0,75	-2000	5	-400	451706,3	-1000	-0,75%	190	0,14%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74902	13.08.2013 20:00	133430	close1 by rsi	74903	13.08.2013 20:15	133570	-0,1	-140	1	-140	451566,3	-140	-0,10%	30	0,02%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74902	13.08.2013 20:00	133430	close2 by rsi	74903	13.08.2013 20:15	133570	-0,1	-280	1	-280	451286,3	-140	-0,10%	30	0,02%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74935	14.08.2013 14:15	133850	close1 by rsi	74936	14.08.2013 14:30	133880	-0,02	-30	1	-30	451256,3	-30	-0,02%	70	0,05%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74935	14.08.2013 14:15	133850	close2 by rsi	74936	14.08.2013 14:30	133880	-0,02	-60	1	-60	451196,3	-30	-0,02%	70	0,05%
Длинная	RTS_M1_2008_2015	1	Long pos 1	74967	14.08.2013 22:15	135100	close1 by tp	74982	15.08.2013 12:00	135120	0,01	20	15	1,33333	451216,3	-440	-0,33%	20	0,01%
Длинная	RTS_M1_2008_2015	2	Long pos 2	74967	14.08.2013 22:15	135100	Close by trail	74987	15.08.2013 13:15	135045,503	-0,04	-108,994	20	-5,4497	451107,306	-440	-0,33%	470	0,35%
Короткая	RTS_M1_2008_2015	1	Short pos 1	74983	15.08.2013 12:15	135180	close1 by rsi	74984	15.08.2013 12:30	135370	-0,14	-190	1	-190	450917,306	-190	-0,14%	40	0,03%
Короткая	RTS_M1_2008_2015	2	Short pos 2	74983	15.08.2013 12:15	135180	close2 by rsi	74984	15.08.2013 12:30	135370	-0,14	-380	1	-380	450537,306	-190	-0,14%	40	0,03%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75083	16.08.2013 23:15	131610	close1 by tp	75086	19.08.2013 10:00	131350	0,2	260	3	86,66667	450797,306	-50	-0,04%	260	0,20%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75083	16.08.2013 23:15	131610	Close by trail	75088	19.08.2013 10:30	131511,673	0,07	196,654	5	39,3308	450993,96	-50	-0,04%	560	0,43%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75088	19.08.2013 10:30	131180	close1 by tp	75100	19.08.2013 13:30	132020	0,64	840	12	70	451833,96	-450	-0,34%	840	0,64%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75088	19.08.2013 10:30	131180	Close by trail	75132	19.08.2013 21:30	131501,113	0,24	642,226	44	14,59605	452476,186	-450	-0,34%	1040	0,79%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75237	21.08.2013 19:45	130700	close1 by tp	75245	21.08.2013 21:45	130880	0,14	180	8	22,5	452656,186	-230	-0,18%	180	0,14%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75237	21.08.2013 19:45	130700	Close by trail	75246	21.08.2013 22:00	130598,22	-0,08	-203,56	9	-22,61778	452452,626	-101,78	-0,08%	250	0,19%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75314	23.08.2013 11:00	133220	close1 by tp	75330	23.08.2013 15:00	133000	0,17	220	16	13,75	452672,626	-470	-0,35%	650	0,49%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75314	23.08.2013 11:00	133220	Close by trail	75365	23.08.2013 23:45	133287,123	-0,05	-134,246	51	-2,63227	452538,38	-470	-0,35%	650	0,49%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75407	26.08.2013 20:15	132030	close1 by rsi	75414	26.08.2013 22:00	131760	-0,2	-270	7	-38,57143	452268,38	-270	-0,20%	150	0,11%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75407	26.08.2013 20:15	132030	close2 by rsi	75414	26.08.2013 22:00	131760	-0,2	-540	7	-77,14286	451728,38	-270	-0,20%	150	0,11%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75558	29.08.2013 16:00	130130	close1 by tp	75563	29.08.2013 17:15	129720	0,32	410	5	82	452138,38	-250	-0,19%	410	0,32%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75558	29.08.2013 16:00	130130	Close by trail	75570	29.08.2013 19:00	130396,915	-0,21	-533,83	12	-44,48583	451604,55	-266,915	-0,21%	640	0,49%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75573	29.08.2013 19:45	130120	close1 by tp	75577	29.08.2013 20:45	129790	0,25	330	4	82,5	451934,55	-130	-0,10%	330	0,25%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75573	29.08.2013 19:45	130120	Close by trail	75590	30.08.2013 10:00	129486,802	0,49	1266,396	17	74,49388	453200,946	-130	-0,10%	1120	0,86%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75581	29.08.2013 21:45	129630	close1 by rsi	75588	29.08.2013 23:30	129060	-0,44	-570	7	-81,42857	452630,946	-570	-0,44%	70	0,05%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75581	29.08.2013 21:45	129630	close2 by rsi	75588	29.08.2013 23:30	129060	-0,44	-1140	7	-162,85714	451490,946	-570	-0,44%	70	0,05%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75656	02.09.2013 12:30	129600	close1 by tp	75660	02.09.2013 13:30	129410	0,15	190	4	47,5	451680,946	-150	-0,12%	250	0,19%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75656	02.09.2013 12:30	129600	Close by trail	75686	02.09.2013 20:00	129200,389	0,31	799,222	30	26,64073	452480,168	-150	-0,12%	840	0,65%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75685	02.09.2013 19:45	128990	close1 by tp	75687	02.09.2013 20:15	129180	0,15	190	2	95	452670,168	0	0,00%	260	0,20%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75685	02.09.2013 19:45	128990	Close by trail	75692	02.09.2013 21:30	129031,682	0,03	83,364	7	11,90914	452753,532	0	0,00%	360	0,28%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75688	02.09.2013 20:30	129160	close1 by rsi	75689	02.09.2013 20:45	129300	-0,11	-140	1	-140	452613,532	-140	-0,11%	30	0,02%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75688	02.09.2013 20:30	129160	close2 by rsi	75689	02.09.2013 20:45	129300	-0,11	-280	1	-280	452333,532	-140	-0,11%	30	0,02%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75757	03.09.2013 23:45	128750	close1 by rsi	75759	04.09.2013 10:15	128980	-0,18	-230	2	-115	452103,532	-450	-0,35%	130	0,10%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75757	03.09.2013 23:45	128750	close2 by rsi	75759	04.09.2013 10:15	128980	-0,18	-460	2	-230	451643,532	-450	-0,35%	130	0,10%
Длинная	RTS_M1_2008_2015	1	Long pos 1	75766	04.09.2013 12:00	128510	close1 by tp	75774	04.09.2013 14:00	128790	0,22	280	8	35	451923,532	-130	-0,10%	520	0,40%
Длинная	RTS_M1_2008_2015	2	Long pos 2	75766	04.09.2013 12:00	128510	Close by trail	75812	04.09.2013 23:30	129891,375	1,07	2762,75	46	60,05978	454686,282	-130	-0,10%	1810	1,41%
Короткая	RTS_M1_2008_2015	1	Short pos 1	75783	04.09.2013 16:15	129100	close1 by tp	75788	04.09.2013 17:30	129010	0,07	90	5	18	454776,282	-240	-0,19%	250	0,19%
Короткая	RTS_M1_2008_2015	2	Short pos 2	75783	04.09.2013 16:15	129100	Close by trail	75790	04.09.2013 18:00	129478,348	-0,29	-756,696	7	-108,09943	454019,586	-378,348	-0,29%	250	0,19%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76003	10.09.2013 15:15	138530	close1 by rsi	76006	10.09.2013 16:00	138300	-0,17	-230	3	-76,66667	453789,586	-510	-0,37%	470	0,34%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76003	10.09.2013 15:15	138530	close2 by rsi	76006	10.09.2013 16:00	138300	-0,17	-460	3	-153,33333	453329,586	-510	-0,37%	470	0,34%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76039	11.09.2013 10:15	138410	close1 by sl	76051	11.09.2013 13:15	139400	-0,72	-990	12	-82,5	452339,586	-990	-0,72%	140	0,10%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76039	11.09.2013 10:15	138410	close2 by sl	76051	11.09.2013 13:15	139400	-0,72	-1980	12	-165	450359,586	-990	-0,72%	140	0,10%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76076	11.09.2013 19:30	139110	close1 by rsi	76078	11.09.2013 20:00	139390	-0,2	-280	2	-140	450079,586	-430	-0,31%	40	0,03%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76076	11.09.2013 19:30	139110	close2 by rsi	76078	11.09.2013 20:00	139390	-0,2	-560	2	-280	449519,586	-430	-0,31%	40	0,03%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76135	12.09.2013 20:15	139420	close1 by rsi	76137	12.09.2013 20:45	139600	-0,13	-180	2	-90	449339,586	-180	-0,13%	50	0,04%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76135	12.09.2013 20:15	139420	close2 by rsi	76137	12.09.2013 20:45	139600	-0,13	-360	2	-180	448979,586	-180	-0,13%	50	0,04%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76200	13.09.2013 22:30	140220	close1 by sl	76206	16.09.2013 10:00	141210	-0,71	-990	6	-165	447989,586	-990	-0,71%	240	0,17%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76200	13.09.2013 22:30	140220	close2 by sl	76206	16.09.2013 10:00	141210	-0,71	-1980	6	-330	446009,586	-990	-0,71%	240	0,17%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76249	16.09.2013 20:45	143380	close1 by tp	76251	16.09.2013 21:15	143060	0,22	320	2	160	446329,586	-50	-0,03%	350	0,24%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76249	16.09.2013 20:45	143380	Close by trail	76259	16.09.2013 23:15	143079,827	0,21	600,346	10	60,0346	446929,932	-50	-0,03%	770	0,54%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76253	16.09.2013 21:45	142670	close1 by tp	76267	17.09.2013 11:15	142960	0,2	290	14	20,71429	447219,932	-370	-0,26%	290	0,20%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76253	16.09.2013 21:45	142670	Close by trail	76298	17.09.2013 19:00	142850,168	0,13	360,336	45	8,00747	447580,268	-370	-0,26%	1100	0,77%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76398	19.09.2013 16:00	148070	close1 by sl	76410	19.09.2013 19:00	147090	-0,66	-980	12	-81,66667	446600,268	-980	-0,66%	500	0,34%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76398	19.09.2013 16:00	148070	close2 by sl	76410	19.09.2013 19:00	147090	-0,66	-1960	12	-163,33333	444640,268	-980	-0,66%	500	0,34%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76456	20.09.2013 16:30	146570	close1 by rsi	76457	20.09.2013 16:45	146570	0	0	1	0	444640,268	0	0,00%	80	0,05%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76456	20.09.2013 16:30	146570	close2 by rsi	76457	20.09.2013 16:45	146570	0	0	1	0	444640,268	0	0,00%	80	0,05%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76525	23.09.2013 19:45	144630	close1 by tp	76530	23.09.2013 21:00	144940	0,21	310	5	62	444950,268	-210	-0,15%	350	0,24%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76525	23.09.2013 19:45	144630	Close by trail	76542	24.09.2013 10:00	144810,577	0,12	361,154	17	21,24435	445311,422	-210	-0,15%	650	0,45%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76531	23.09.2013 21:15	144770	close1 by rsi	76535	23.09.2013 22:15	145180	-0,28	-410	4	-102,5	444901,422	-510	-0,35%	110	0,08%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76531	23.09.2013 21:15	144770	close2 by rsi	76535	23.09.2013 22:15	145180	-0,28	-820	4	-205	444081,422	-510	-0,35%	110	0,08%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76544	24.09.2013 10:30	144950	close1 by tp	76547	24.09.2013 11:15	145560	0,42	610	3	203,33333	444691,422	-110	-0,08%	610	0,42%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76544	24.09.2013 10:30	144950	Close by trail	76548	24.09.2013 11:30	144963,352	0,01	26,704	4	6,676	444718,126	0	0,00%	860	0,59%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76595	24.09.2013 23:15	144890	close1 by rsi	76596	24.09.2013 23:30	144800	-0,06	-90	1	-90	444628,126	-90	-0,06%	100	0,07%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76595	24.09.2013 23:15	144890	close2 by rsi	76596	24.09.2013 23:30	144800	-0,06	-180	1	-180	444448,126	-90	-0,06%	100	0,07%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76648	25.09.2013 22:30	145670	close1 by tp	76656	26.09.2013 10:30	145880	0,14	210	8	26,25	444658,126	-200	-0,14%	450	0,31%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76648	25.09.2013 22:30	145670	Close by trail	76659	26.09.2013 11:15	145268,321	-0,28	-803,358	11	-73,03255	443854,768	-401,679	-0,28%	610	0,42%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76678	26.09.2013 16:00	145220	close1 by rsi	76682	26.09.2013 17:00	145310	-0,06	-90	4	-22,5	443764,768	-90	-0,06%	360	0,25%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76678	26.09.2013 16:00	145220	close2 by rsi	76682	26.09.2013 17:00	145310	-0,06	-180	4	-45	443584,768	-90	-0,06%	360	0,25%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76696	26.09.2013 20:30	144710	close1 by rsi	76701	26.09.2013 21:45	144520	-0,13	-190	5	-38	443394,768	-190	-0,13%	140	0,10%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76696	26.09.2013 20:30	144710	close2 by rsi	76701	26.09.2013 21:45	144520	-0,13	-380	5	-76	443014,768	-190	-0,13%	140	0,10%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76735	27.09.2013 16:15	143470	close1 by tp	76736	27.09.2013 16:30	143210	0,18	260	1	260	443274,768	-20	-0,01%	290	0,20%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76735	27.09.2013 16:15	143470	Close by trail	76737	27.09.2013 16:45	143957,153	-0,34	-974,306	2	-487,153	442300,462	-487,153	-0,34%	290	0,20%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76739	27.09.2013 17:15	143970	close1 by tp	76759	27.09.2013 22:15	143490	0,33	480	20	24	442780,462	-70	-0,05%	890	0,62%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76739	27.09.2013 17:15	143970	Close by trail	76770	30.09.2013 11:00	142405,616	1,09	3128,768	31	100,928	445909,23	-70	-0,05%	2210	1,54%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76760	27.09.2013 22:30	143410	close1 by rsi	76761	27.09.2013 22:45	143350	-0,04	-60	1	-60	445849,23	-150	-0,10%	0	0,00%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76760	27.09.2013 22:30	143410	close2 by rsi	76761	27.09.2013 22:45	143350	-0,04	-120	1	-120	445729,23	-150	-0,10%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76805	30.09.2013 19:45	142210	close1 by rsi	76806	30.09.2013 20:00	142340	-0,09	-130	1	-130	445599,23	-130	-0,09%	0	0,00%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76805	30.09.2013 19:45	142210	close2 by rsi	76806	30.09.2013 20:00	142340	-0,09	-260	1	-260	445339,23	-130	-0,09%	0	0,00%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76868	01.10.2013 21:30	144590	close1 by tp	76879	02.10.2013 10:15	143550	0,72	1040	11	94,54545	446379,23	-150	-0,10%	1040	0,72%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76868	01.10.2013 21:30	144590	Close by trail	76903	02.10.2013 16:15	142752,166	1,27	3675,668	35	105,01909	450054,898	-150	-0,10%	2570	1,78%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76895	02.10.2013 14:15	142570	close1 by rsi	76897	02.10.2013 14:45	142270	-0,21	-300	2	-150	449754,898	-550	-0,39%	110	0,08%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76895	02.10.2013 14:15	142570	close2 by rsi	76897	02.10.2013 14:45	142270	-0,21	-600	2	-300	449154,898	-550	-0,39%	110	0,08%
Длинная	RTS_M1_2008_2015	1	Long pos 1	76942	03.10.2013 12:00	142510	close1 by rsi	76945	03.10.2013 12:45	142400	-0,08	-110	3	-36,66667	449044,898	-220	-0,15%	120	0,08%
Длинная	RTS_M1_2008_2015	2	Long pos 2	76942	03.10.2013 12:00	142510	close2 by rsi	76945	03.10.2013 12:45	142400	-0,08	-220	3	-73,33333	448824,898	-220	-0,15%	120	0,08%
Короткая	RTS_M1_2008_2015	1	Short pos 1	76956	03.10.2013 15:30	142800	close1 by rsi	76957	03.10.2013 15:45	142810	-0,01	-10	1	-10	448814,898	-120	-0,08%	70	0,05%
Короткая	RTS_M1_2008_2015	2	Short pos 2	76956	03.10.2013 15:30	142800	close2 by rsi	76957	03.10.2013 15:45	142810	-0,01	-20	1	-20	448794,898	-120	-0,08%	70	0,05%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77012	04.10.2013 15:30	142910	close1 by rsi	77017	04.10.2013 16:45	143210	-0,21	-300	5	-60	448494,898	-590	-0,41%	70	0,05%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77012	04.10.2013 15:30	142910	close2 by rsi	77017	04.10.2013 16:45	143210	-0,21	-600	5	-120	447894,898	-590	-0,41%	70	0,05%
Длинная	RTS_M1_2008_2015	1	Long pos 1	77077	07.10.2013 17:45	143380	close1 by tp	77079	07.10.2013 18:15	144160	0,54	780	2	390	448674,898	0	0,00%	780	0,54%
Длинная	RTS_M1_2008_2015	2	Long pos 2	77077	07.10.2013 17:45	143380	Close by trail	77102	08.10.2013 10:00	144079,409	0,49	1398,818	25	55,95272	450073,716	0	0,00%	699,409	0,49%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77080	07.10.2013 18:30	144100	close1 by rsi	77085	07.10.2013 19:45	144330	-0,16	-230	5	-46	449843,716	-230	-0,16%	50	0,03%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77080	07.10.2013 18:30	144100	close2 by rsi	77085	07.10.2013 19:45	144330	-0,16	-460	5	-92	449383,716	-230	-0,16%	50	0,03%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77104	08.10.2013 10:30	144980	close1 by rsi	77105	08.10.2013 10:45	145170	-0,13	-190	1	-190	449193,716	-190	-0,13%	140	0,10%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77104	08.10.2013 10:30	144980	close2 by rsi	77105	08.10.2013 10:45	145170	-0,13	-380	1	-380	448813,716	-190	-0,13%	140	0,10%
Длинная	RTS_M1_2008_2015	1	Long pos 1	77146	08.10.2013 21:00	146420	close1 by rsi	77151	08.10.2013 22:15	146010	-0,28	-410	5	-82	448403,716	-540	-0,37%	130	0,09%
Длинная	RTS_M1_2008_2015	2	Long pos 2	77146	08.10.2013 21:00	146420	close2 by rsi	77151	08.10.2013 22:15	146010	-0,28	-820	5	-164	447583,716	-540	-0,37%	130	0,09%
Длинная	RTS_M1_2008_2015	1	Long pos 1	77185	09.10.2013 16:45	145930	close1 by tp	77192	09.10.2013 18:30	146230	0,21	300	7	42,85714	447883,716	-500	-0,34%	300	0,21%
Длинная	RTS_M1_2008_2015	2	Long pos 2	77185	09.10.2013 16:45	145930	Close by trail	77195	09.10.2013 19:15	145582,44	-0,24	-695,12	10	-69,512	447188,596	-500	-0,34%	430	0,29%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77207	09.10.2013 22:15	146490	close1 by sl	77222	10.10.2013 12:00	147490	-0,68	-1000	15	-66,66667	446188,596	-1000	-0,68%	110	0,08%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77207	09.10.2013 22:15	146490	close2 by sl	77222	10.10.2013 12:00	147490	-0,68	-2000	15	-133,33333	444188,596	-1000	-0,68%	110	0,08%
Длинная	RTS_M1_2008_2015	1	Long pos 1	77238	10.10.2013 16:00	147930	close1 by tp	77243	10.10.2013 17:15	148340	0,28	410	5	82	444598,596	-170	-0,11%	580	0,39%
Длинная	RTS_M1_2008_2015	2	Long pos 2	77238	10.10.2013 16:00	147930	Close by trail	77250	10.10.2013 19:00	148189,254	0,18	518,508	12	43,209	445117,104	-170	-0,11%	940	0,64%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77247	10.10.2013 18:15	148420	close1 by tp	77260	10.10.2013 21:30	148500	-0,05	-80	13	-6,15385	445037,104	-570	-0,38%	320	0,22%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77247	10.10.2013 18:15	148420	Close by trail	77266	10.10.2013 23:00	148947,025	-0,36	-1054,05	19	-55,47632	443983,054	-527,025	-0,36%	320	0,22%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77308	11.10.2013 19:30	147990	close1 by rsi	77309	11.10.2013 19:45	148190	-0,14	-200	1	-200	443783,054	-200	-0,14%	40	0,03%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77308	11.10.2013 19:30	147990	close2 by rsi	77309	11.10.2013 19:45	148190	-0,14	-400	1	-400	443383,054	-200	-0,14%	40	0,03%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77368	14.10.2013 20:30	148100	close1 by sl	77372	14.10.2013 21:30	149100	-0,68	-1000	4	-250	442383,054	-1000	-0,68%	10	0,01%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77368	14.10.2013 20:30	148100	close2 by sl	77372	14.10.2013 21:30	149100	-0,68	-2000	4	-500	440383,054	-1000	-0,68%	10	0,01%
Длинная	RTS_M1_2008_2015	1	Long pos 1	77496	17.10.2013 10:30	149630	close1 by rsi	77498	17.10.2013 11:00	149430	-0,13	-200	2	-100	440183,054	-460	-0,31%	110	0,07%
Длинная	RTS_M1_2008_2015	2	Long pos 2	77496	17.10.2013 10:30	149630	close2 by rsi	77498	17.10.2013 11:00	149430	-0,13	-400	2	-200	439783,054	-460	-0,31%	110	0,07%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77526	17.10.2013 18:00	148920	close1 by rsi	77527	17.10.2013 18:15	149060	-0,09	-140	1	-140	439643,054	-140	-0,09%	60	0,04%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77526	17.10.2013 18:00	148920	close2 by rsi	77527	17.10.2013 18:15	149060	-0,09	-280	1	-280	439363,054	-140	-0,09%	60	0,04%
Короткая	RTS_M1_2008_2015	1	Short pos 1	77609	21.10.2013 10:45	151670	close1 by tp	77612	21.10.2013 11:30	151370	0,2	300	3	100	439663,054	-60	-0,04%	500	0,33%
Короткая	RTS_M1_2008_2015	2	Short pos 2	77609	21.10.2013 10:45	151670	Close by trail	77625	21.10.2013 14:45	151294,78	0,25	750,44	16	46,9025	440413,494	-60	-0,04%	1070	0,71%
